siteid,year,month,visits,month_nf_var,notes,"FLAG  (0=nf, 1=f, 2=unsure, 3=nodata)",UNIT_NAME,d2p
NAT_011,2018,10,353891,NA,"Monthly October numbers for Ellis and Liberty island.

Any questions feel free to contact me",2,Statue Of Liberty National Monument,2018-10-15
NAT_011,2018,11,262815,NA,"Monthly visitation numbers for November,

Any questions feel free to contact me,",2,Statue Of Liberty National Monument,2018-11-15
NAT_011,2018,12,275315,NA,"
Monthly visitation numbers for Statue and Ellis island.
Any questions feel free to contact me",2,Statue Of Liberty National Monument,2018-12-15
NAT_011,2019,1,155691,NA,"January monthly visitation numbers for Ellis and Liberty Island.

Any questions feel free to contact me",2,Statue Of Liberty National Monument,2019-01-15
NAT_011,2019,2,154755,NA,"Monthly February numbers for Ellis and Liberty Island.
Any questions feel free to contact me.",2,Statue Of Liberty National Monument,2019-02-15
NAT_011,2019,3,279547,NA,Monthly Statue of Liberty and Ellis Island,2,Statue Of Liberty National Monument,2019-03-15
NAT_011,2019,4,397540,NA,"Hello,

Iam sending the monthly visitation numbers for April.
Any questions feel free  to contact me.",2,Statue Of Liberty National Monument,2019-04-15
NAT_011,2019,5,421176,NA,"
I entered the may visitation numbers for May 2019.
If you have any questions feel free to contact me",2,Statue Of Liberty National Monument,2019-05-15
NAT_011,2019,6,487809,NA,"Hello,

Recording the monthly June visitation numbers.

If you have any questions feel free to contact me.",2,Statue Of Liberty National Monument,2019-06-15
NAT_011,2019,7,567256,NA,The monthly July numbers for Ellis Island and Liberty Island have been submitted. If you have any questions feel free to contact me.,2,Statue Of Liberty National Monument,2019-07-15
NAT_011,2019,8,541258,NA,The August visitors numbers have been submitted. If you have any questions feel free to contact me.,2,Statue Of Liberty National Monument,2019-08-15
NAT_011,2019,9,359037,NA,Monthly September visitation numbers for Ellis and Liberty Island if you have any questions feel free to contact me.,2,Statue Of Liberty National Monument,2019-09-15
NAT_011,2019,10,350174,NA,"October monthly visitation numbers have been noted.
If you have any questions feel free to contact me.",2,Statue Of Liberty National Monument,2019-10-15
NAT_011,2019,11,253489,NA,The November visitation numbers have been noted. If you have any questions feel free to contact me.,2,Statue Of Liberty National Monument,2019-11-15
NAT_011,2019,12,272729,NA,The December monthly visitation numbers have been noted. if you have any questions feel free to contact me.,2,Statue Of Liberty National Monument,2019-12-15
NAT_012,2018,1,29179,NA,"Government shutdown 1/20-1/22, entrance stations were not staffed, counts for vehicle entries not recorded those days.",1,Yellowstone National Park,2018-01-15
NAT_012,2018,2,34263,NA,NA,0,Yellowstone National Park,2018-02-15
NAT_012,2018,3,22741,NA,NA,0,Yellowstone National Park,2018-03-15
NAT_012,2018,4,37766,NA,NA,0,Yellowstone National Park,2018-04-15
NAT_012,2018,5,446875,NA,Statistic entry error corrected for West & South on 7/10/18,1,Yellowstone National Park,2018-05-15
NAT_012,2018,6,810884,NA,NA,0,Yellowstone National Park,2018-06-15
NAT_012,2018,7,940563,NA,NA,0,Yellowstone National Park,2018-07-15
NAT_012,2018,8,813970,NA,NA,0,Yellowstone National Park,2018-08-15
NAT_012,2018,9,724454,NA,NA,0,Yellowstone National Park,2018-09-15
NAT_012,2018,10,218076,NA,NA,0,Yellowstone National Park,2018-10-15
NAT_012,2018,11,13849,NA,NA,0,Yellowstone National Park,2018-11-15
NAT_012,2018,12,22380,NA,NA,0,Yellowstone National Park,2018-12-15
NAT_012,2019,1,33896,NA,"The Federal Government was shutdown Jan 1-26, 2019. Statistics are combination of traffic counter at North Ent and data from Concession Permittee Monthly reports for oversnow use.
North Ent stats likely affected by Mammoth Hotel closure for the 2018/19 winter season (closed for renovation).",1,Yellowstone National Park,2019-01-15
NAT_012,2019,2,31650,NA,NA,0,Yellowstone National Park,2019-02-15
NAT_012,2019,3,28695,NA,NA,0,Yellowstone National Park,2019-03-15
NAT_012,2019,4,48150,NA,NA,0,Yellowstone National Park,2019-04-15
NAT_012,2019,5,434385,NA,NA,0,Yellowstone National Park,2019-05-15
NAT_012,2019,6,781853,NA,NA,0,Yellowstone National Park,2019-06-15
NAT_012,2019,7,936062,NA,NA,0,Yellowstone National Park,2019-07-15
NAT_012,2019,8,820006,NA,NA,0,Yellowstone National Park,2019-08-15
NAT_012,2019,9,693118,NA,NA,0,Yellowstone National Park,2019-09-15
NAT_012,2019,10,171339,NA,NA,0,Yellowstone National Park,2019-10-15
NAT_012,2019,11,15628,NA,NA,0,Yellowstone National Park,2019-11-15
NAT_012,2019,12,25506,NA,NA,0,Yellowstone National Park,2019-12-15
NAT_013,2018,1,271066,NA,NA,0,San Francisco Maritime National Historical Park,2018-01-15
NAT_013,2018,2,281925,NA,NA,0,San Francisco Maritime National Historical Park,2018-02-15
NAT_013,2018,3,292937,NA,NA,0,San Francisco Maritime National Historical Park,2018-03-15
NAT_013,2018,4,355508,NA,NA,0,San Francisco Maritime National Historical Park,2018-04-15
NAT_013,2018,5,363274,NA,NA,0,San Francisco Maritime National Historical Park,2018-05-15
NAT_013,2018,6,387228,NA,NA,0,San Francisco Maritime National Historical Park,2018-06-15
NAT_013,2018,7,584484,NA,NA,0,San Francisco Maritime National Historical Park,2018-07-15
NAT_013,2018,8,577144,NA,NA,0,San Francisco Maritime National Historical Park,2018-08-15
NAT_013,2018,9,333175,NA,NA,0,San Francisco Maritime National Historical Park,2018-09-15
NAT_013,2018,10,330591,NA,NA,0,San Francisco Maritime National Historical Park,2018-10-15
NAT_013,2018,11,282627,NA,NA,0,San Francisco Maritime National Historical Park,2018-11-15
NAT_013,2018,12,163583,NA,NA,0,San Francisco Maritime National Historical Park,2018-12-15
NAT_013,2019,1,34396,NA,NA,0,San Francisco Maritime National Historical Park,2019-01-15
NAT_013,2019,2,264354,NA,NA,0,San Francisco Maritime National Historical Park,2019-02-15
NAT_013,2019,3,290964,NA,NA,0,San Francisco Maritime National Historical Park,2019-03-15
NAT_013,2019,4,365334,NA,NA,0,San Francisco Maritime National Historical Park,2019-04-15
NAT_013,2019,5,358395,NA,NA,0,San Francisco Maritime National Historical Park,2019-05-15
NAT_013,2019,6,378036,NA,NA,0,San Francisco Maritime National Historical Park,2019-06-15
NAT_013,2019,7,562111,NA,NA,0,San Francisco Maritime National Historical Park,2019-07-15
NAT_013,2019,8,553994,NA,NA,0,San Francisco Maritime National Historical Park,2019-08-15
NAT_013,2019,9,329370,NA,NA,0,San Francisco Maritime National Historical Park,2019-09-15
NAT_013,2019,10,322157,NA,NA,0,San Francisco Maritime National Historical Park,2019-10-15
NAT_013,2019,11,279830,NA,NA,0,San Francisco Maritime National Historical Park,2019-11-15
NAT_013,2019,12,277657,NA,NA,0,San Francisco Maritime National Historical Park,2019-12-15
NAT_014,2018,1,110923,NA,1/20-22/2018 Government shutdown. No Park Rangers on duty.,2,Korean War Veterans Memorial,2018-01-15
NAT_014,2018,2,141333,NA,NA,0,Korean War Veterans Memorial,2018-02-15
NAT_014,2018,3,354528,NA,"03/02/18 - Government closed in DC per OPM due to inclement weather, so no Park Rangers on duty.

03/21/18 - Government closed in DC per OPM due to inclement weather, so no Park Rangers on duty.",2,Korean War Veterans Memorial,2018-03-15
NAT_014,2018,4,512139,NA,NA,0,Korean War Veterans Memorial,2018-04-15
NAT_014,2018,5,578347,NA,NA,0,Korean War Veterans Memorial,2018-05-15
NAT_014,2018,6,517035,NA,NA,0,Korean War Veterans Memorial,2018-06-15
NAT_014,2018,7,443904,NA,NA,0,Korean War Veterans Memorial,2018-07-15
NAT_014,2018,8,394965,NA,NA,0,Korean War Veterans Memorial,2018-08-15
NAT_014,2018,9,291893,NA,NA,0,Korean War Veterans Memorial,2018-09-15
NAT_014,2018,10,356981,NA,NA,0,Korean War Veterans Memorial,2018-10-15
NAT_014,2018,11,241173,NA,NA,0,Korean War Veterans Memorial,2018-11-15
NAT_014,2018,12,164299,NA,"12/22/2018 - 12/31/2018  Partial government shutdown. No rangers on duty, but memorials remained open.",2,Korean War Veterans Memorial,2018-12-15
NAT_014,2019,1,97525,NA,"1/1/2019-1/26/2019 Partial government shutdown. No rangers on duty, but memorials remained open.",2,Korean War Veterans Memorial,2019-01-15
NAT_014,2019,2,129739,NA,"2/20/2019  Federal government closed due to inclement weather, but memorials remained open.",2,Korean War Veterans Memorial,2019-02-15
NAT_014,2019,3,332875,NA,NA,0,Korean War Veterans Memorial,2019-03-15
NAT_014,2019,4,512768,NA,NA,0,Korean War Veterans Memorial,2019-04-15
NAT_014,2019,5,546731,NA,NA,0,Korean War Veterans Memorial,2019-05-15
NAT_014,2019,6,495499,NA,NA,0,Korean War Veterans Memorial,2019-06-15
NAT_014,2019,7,373813,NA,NA,0,Korean War Veterans Memorial,2019-07-15
NAT_014,2019,8,310592,NA,NA,0,Korean War Veterans Memorial,2019-08-15
NAT_014,2019,9,301707,NA,NA,0,Korean War Veterans Memorial,2019-09-15
NAT_014,2019,10,346976,NA,NA,0,Korean War Veterans Memorial,2019-10-15
NAT_014,2019,11,235477,NA,NA,0,Korean War Veterans Memorial,2019-11-15
NAT_014,2019,12,157931,NA,"12/25/2019 Christmas. No staff, but memorial was open.",1,Korean War Veterans Memorial,2019-12-15
NAT_015,2018,1,97451,NA,1/20-22/2018  Government shutdown. No Park Rangers on duty.,2,"Martin Luther King, Jr., Memorial",2018-01-15
NAT_015,2018,2,124640,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-02-15
NAT_015,2018,3,320256,NA,"03/02/18 - Government closed in DC per OPM due to inclement weather, so no Park Rangers on duty.

03/21/18 - Government closed in DC per OPM due to inclement weather, so no Park Rangers on duty.",2,"Martin Luther King, Jr., Memorial",2018-03-15
NAT_015,2018,4,526635,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-04-15
NAT_015,2018,5,543072,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-05-15
NAT_015,2018,6,437525,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-06-15
NAT_015,2018,7,371605,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-07-15
NAT_015,2018,8,306677,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-08-15
NAT_015,2018,9,246101,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-09-15
NAT_015,2018,10,278379,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-10-15
NAT_015,2018,11,192437,NA,NA,0,"Martin Luther King, Jr., Memorial",2018-11-15
NAT_015,2018,12,122656,NA,"12/22/2018 - 12/31/2018 Partial government shutdown. No rangers on duty, but memorials remained open.",2,"Martin Luther King, Jr., Memorial",2018-12-15
NAT_015,2019,1,98485,NA,"1/1/2019-1/26/2019 Partial government shutdown. No rangers on duty, but memorials remained open.",2,"Martin Luther King, Jr., Memorial",2019-01-15
NAT_015,2019,2,115573,NA,"2/20/2019 Government closed due to inclement weather, but memorials remained open.",2,"Martin Luther King, Jr., Memorial",2019-02-15
NAT_015,2019,3,372448,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-03-15
NAT_015,2019,4,519424,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-04-15
NAT_015,2019,5,501440,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-05-15
NAT_015,2019,6,459701,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-06-15
NAT_015,2019,7,397323,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-07-15
NAT_015,2019,8,326336,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-08-15
NAT_015,2019,9,272651,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-09-15
NAT_015,2019,10,276480,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-10-15
NAT_015,2019,11,208928,NA,NA,0,"Martin Luther King, Jr., Memorial",2019-11-15
NAT_015,2019,12,118773,NA,"12/25/2019 Christmas. No rangers on duty, but memorial was open to visitors.",2,"Martin Luther King, Jr., Memorial",2019-12-15
NAT_016,2018,1,11974,NA,Schoodic Peninsula traffic count is an estimate based on a 5-year average. The ITS traffic counter along the Loop road was struck by lightening and has not collected data on that device for years. Acadia currently uses portable traffic counters for visitor use during April thru October.,2,Acadia National Park,2018-01-15
NAT_016,2018,2,12167,NA,Schoodic Peninsula traffic count is an estimate based on a 5-year average. The ITS traffic counter along the Schoodic Loop road was struck by lightening and has not collected data on that device for years. Acadia currently uses portable traffic counters for visitor use May thru October on the Schoodic Peninsula.,2,Acadia National Park,2018-02-15
NAT_016,2018,3,23756,NA,"The Sand Beach traffic counter along the Park Loop Road is flagged for estimation. The traffic counter failed to record 22 days in the month of March (03/01/18-03/22/18). Total recorded counts for Sand Beach (03/23-03/31) were 2081. Since there are over three weeks missing, we are using the daily estimate from a representative month last year. An estimate of 125-135 vehicles per day would be reasonable looking at the first three months of last year's data. To estimate the total traffic count, we used 125 vehicles per day on average and multiply by 22 days (counter was out). A little math... 125 average number of vehicles per day X 22 days out = 2750 vehicles. We know for the 9 days the counter was in service there was a recorded 2081 vehicles. 2750 + 2081 = 4831 vehicles estimated in the month of March 2018. Since this is an estimated number, we generally round the number so it does not look so exact. The number entered into Sand Beach this month is 4800. Schoodic Peninsula traffic count is an estimate based on a 5-year average. The ITS traffic counter along the Schoodic Loop road was struck by lightening and has not collected data on that device for years. Acadia currently uses portable traffic counters for visitor use May thru October on the Schoodic Peninsula.",1,Acadia National Park,2018-03-15
NAT_016,2018,4,72858,NA,"The Sand Beach traffic counter along the Park Loop Road is flagged for estimation. The traffic counter failed to record 19 days in the month of April (04/11/18-04/30/18). Total recorded counts for Sand Beach (04/01-04/11) were 2525. 
Since there are over two weeks missing, we are using the daily estimate from April 2017. To estimate the total traffic count, we used the 390 vehicles per day average (April 2017 data) and multiply by 19 days (counter was out). 
A little math... 390 average number of vehicles per day X 19 days out = 7410 vehicles. We know for the 11 days the counter was in service there was a recorded 2525 vehicles. 7410 + 2525 = 9935 vehicles estimated in the month of April 2018. Since this is an estimated number, we generally round the number so it does not look so exact. The number entered into Sand Beach this month is 9900. 
Schoodic Peninsula traffic count is an estimate based on a 5-year average. The ITS traffic counter along the Schoodic Loop road was struck by lightening and has not collected data on that device for years. Acadia currently uses portable traffic counters for visitor use  May thru October on the Schoodic Peninsula",1,Acadia National Park,2018-04-15
NAT_016,2018,5,249050,NA,Sand Beach traffic counter out 1 day this month. Isle Au Haut has no NOON boat for 2018 season.,1,Acadia National Park,2018-05-15
NAT_016,2018,6,499163,NA,"Isle Au Haut is having their road graded this season. 
The Isle Au Haut boat service runs a different schedule this year than it did last year. In previous years there was a ""noon boat"" and this year. The schedule is as follows leaving Stonington: 0700, 1000, 1430, and 1730.",0,Acadia National Park,2018-06-15
NAT_016,2018,7,759165,NA,NA,0,Acadia National Park,2018-07-15
NAT_016,2018,8,767219,NA,NA,0,Acadia National Park,2018-08-15
NAT_016,2018,9,600397,NA,NA,0,Acadia National Park,2018-09-15
NAT_016,2018,10,488204,NA,"Waiting for Wildwood stables statistics for October 2018 - will be entered once received.
Cadillac closed 10 times due to congestion issues and closed once due to unsafe conditions on the summit road.
Bass Harbor Lighthouse parking area closed 3 times due to congestion issues. CUA Bus Count corrected 5/13/19",0,Acadia National Park,2018-10-15
NAT_016,2018,11,40930,NA,"Sand Beach counter was out 1 day. Schoodic Traffic counter was removed November 7th, 2018. Schoodic visitation numbers are based on a five year average.",1,Acadia National Park,2018-11-15
NAT_016,2018,12,12692,NA,"Schoodic Traffic counter was removed November 7th, 2018. Schoodic visitation numbers are based on a five year average.",2,Acadia National Park,2018-12-15
NAT_016,2019,1,8532,NA,"The Government shutdown happened between 12/22/2018 to 01/25/2019. In saying this, the Sand Beach traffic counts reflect no non-recreation visits other than the occasional plowing to keep the Ocean Drive corridor open to the public. The numbers from Schoodic Peninsula are an estimate from the last 5 years of data.",1,Acadia National Park,2019-01-15
NAT_016,2019,2,9154,NA,The counter at Schoodic Peninsula is down for the winter.,2,Acadia National Park,2019-02-15
NAT_016,2019,3,20161,NA,NA,0,Acadia National Park,2019-03-15
